"X.query","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","codigo_genoma"
"20487201","1314.HKU360_01564",3.39e-181,504,"COG4465@1|root,COG4465@2|Bacteria,1TS7A@1239|Firmicutes,4HA9U@91061|Bacilli","91061|Bacilli","K","DNA-binding protein that represses the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase. It is a GTP-binding protein that senses the intracellular GTP concentration as an indicator of nutritional limitations. At low GTP concentration it no longer binds GTP and stop to act as a transcriptional repressor","codY","GO:0000976,GO:0001067,GO:0001130,GO:0001216,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032991,GO:0032993,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2001141","-","ko:K03706","-","-","-","-","ko00000,ko03000","-","-","-","CodY,HTH_CodY","GCF_000006785.2"
"20487202","1314.HKU360_01565",2.83e-302,823,"COG0436@1|root,COG0436@2|Bacteria,1TP0J@1239|Firmicutes,4HD83@91061|Bacilli","91061|Bacilli","E","Aminotransferase","aspC","-","2.6.1.2,2.6.1.66","ko:K14260","ko00220,ko00250,ko00290,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00290,map01100,map01110,map01130,map01210,map01230","-","R00258,R01215","RC00006,RC00008,RC00036","ko00000,ko00001,ko01000,ko01007","-","-","-","Aminotran_1_2","GCF_000006785.2"
"20487203","1314.HKU360_01566",1.07e-98,287,"COG0589@1|root,COG0589@2|Bacteria,1V3NY@1239|Firmicutes,4HIP3@91061|Bacilli","91061|Bacilli","T","universal stress protein","XK27_03180","-","-","-","-","-","-","-","-","-","-","-","Usp","GCF_000006785.2"
"20487204","1314.HKU360_01580",1.83e-195,543,"2DXCZ@1|root,32V38@2|Bacteria,1V85R@1239|Firmicutes","1239|Firmicutes","S","Cell surface heme-binding protein Shp","shp","-","-","-","-","-","-","-","-","-","-","-","HemeBinding_Shp","GCF_000006785.2"
"20487205","1314.HKU360_01581",0,2039,"COG4886@1|root,COG5386@1|root,COG4886@2|Bacteria,COG5386@2|Bacteria,1V266@1239|Firmicutes","1239|Firmicutes","M","hmm pf00560","-","-","-","-","-","-","-","-","-","-","-","-","CW_binding_2,DUF1533,LRR_8,NEAT,SLH","GCF_000006785.2"
"20487206","1314.HKU360_01582",0,893,"COG3942@1|root,COG3942@2|Bacteria","2|Bacteria","S","pathogenesis","isp2","-","-","ko:K21471","-","-","-","-","ko00000,ko01000,ko01002,ko01011","-","-","-","Big_2,CHAP,GBS_Bsp-like,SLT","GCF_000006785.2"
"20487207","1314.HKU360_01583",1.45e-258,709,"COG0787@1|root,COG0787@2|Bacteria,1TNYY@1239|Firmicutes,4HA95@91061|Bacilli","91061|Bacilli","E","Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids","alr","-","5.1.1.1,5.1.1.5","ko:K01775,ko:K20707","ko00473,ko01100,ko01502,map00473,map01100,map01502","-","R00401","RC00285","ko00000,ko00001,ko01000,ko01011","-","-","-","Ala_racemase_C,Ala_racemase_N","GCF_000006785.2"
"20487208","1314.HKU360_01584",1.56e-78,233,"COG0736@1|root,COG0736@2|Bacteria,1VA0T@1239|Firmicutes,4HKBI@91061|Bacilli","91061|Bacilli","I","Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein","acpS","-","2.7.8.7","ko:K00997","ko00770,map00770","-","R01625","RC00002","ko00000,ko00001,ko01000","-","-","iYO844.BSU04620","ACPS","GCF_000006785.2"
"20487209","1314.HKU360_01585",0,1615,"COG0653@1|root,COG0653@2|Bacteria,1TPEY@1239|Firmicutes,4HA22@91061|Bacilli","91061|Bacilli","U","Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane","secA","GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008144,GO:0008150,GO:0008320,GO:0008565,GO:0015031,GO:0015399,GO:0015405,GO:0015440,GO:0015450,GO:0015462,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0030554,GO:0031224,GO:0031226,GO:0031522,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033220,GO:0035639,GO:0036094,GO:0042623,GO:0042626,GO:0042886,GO:0042887,GO:0043167,GO:0043168,GO:0043492,GO:0043952,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1904680","-","ko:K03070","ko02024,ko03060,ko03070,map02024,map03060,map03070","M00335","-","-","ko00000,ko00001,ko00002,ko02044","3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4","-","-","SEC-C,SecA_DEAD,SecA_PP_bind,SecA_SW","GCF_000006785.2"
"20487210","1314.HKU360_00841",4.67e-281,767,"COG5433@1|root,COG5433@2|Bacteria,1UZWV@1239|Firmicutes","1239|Firmicutes","L","Transposase","-","-","-","-","-","-","-","-","-","-","-","-","DDE_Tnp_1,DDE_Tnp_1_assoc","GCF_000006785.2"
"20487211","1314.HKU360_01588",3.17e-235,646,"COG1482@1|root,COG1482@2|Bacteria,1VRGI@1239|Firmicutes,4HBFW@91061|Bacilli","91061|Bacilli","G","mannose-6-phosphate isomerase","manA","-","5.3.1.8","ko:K01809","ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130","M00114","R01819","RC00376","ko00000,ko00001,ko00002,ko01000","-","-","iYO844.BSU12020","PMI_typeI","GCF_000006785.2"
"20487212","1314.HKU360_01589",1.36e-213,589,"COG1940@1|root,COG1940@2|Bacteria,1TQU4@1239|Firmicutes,4HA1C@91061|Bacilli","91061|Bacilli","GK","Fructokinase","scrK","-","2.7.1.4","ko:K00847","ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100","-","R00760,R00867,R03920","RC00002,RC00017","ko00000,ko00001,ko01000","-","-","-","ROK","GCF_000006785.2"
"20487213","1314.HKU360_01590",0,1618,"COG3469@1|root,COG3469@2|Bacteria,1VG0T@1239|Firmicutes,4HQ7M@91061|Bacilli","91061|Bacilli","G","glycerophosphoryl diester phosphodiesterase","-","-","3.2.1.96","ko:K01227","ko00511,map00511","-","-","-","ko00000,ko00001,ko01000","-","-","-","MucBP","GCF_000006785.2"
"20487214","1314.HKU360_01592",0,1204,"COG1263@1|root,COG1264@1|root,COG2190@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,COG2190@2|Bacteria,1TP5X@1239|Firmicutes,4HA0I@91061|Bacilli","91061|Bacilli","G","pts system","scrA","-","2.7.1.211","ko:K02808,ko:K02809,ko:K02810","ko00500,ko02060,map00500,map02060","M00269","R00811","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.2.1,4.A.1.2.10,4.A.1.2.12,4.A.1.2.9","-","-","PTS_EIIA_1,PTS_EIIB,PTS_EIIC","GCF_000006785.2"
"20487215","1314.HKU360_01593",0,986,"COG1621@1|root,COG1621@2|Bacteria,1TPAE@1239|Firmicutes,4H9Y7@91061|Bacilli","91061|Bacilli","G","invertase","scrB","-","3.2.1.26","ko:K01193","ko00052,ko00500,ko01100,map00052,map00500,map01100","-","R00801,R00802,R02410,R03635,R03921,R06088","RC00028,RC00077","ko00000,ko00001,ko01000","-","GH32","-","Glyco_hydro_32C,Glyco_hydro_32N","GCF_000006785.2"
"20487216","1314.HKU360_01594",6.33e-197,548,"COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,4H9V1@91061|Bacilli","91061|Bacilli","K","Transcriptional","scrR","-","-","ko:K02529,ko:K03484","-","-","-","-","ko00000,ko03000","-","-","-","LacI,Peripla_BP_1,Peripla_BP_3","GCF_000006785.2"
"20487217","1314.HKU360_01595",5.31e-99,288,"COG0781@1|root,COG0781@2|Bacteria,1VA9B@1239|Firmicutes,4HKMU@91061|Bacilli","91061|Bacilli","K","Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons","nusB","-","-","ko:K03625","-","-","-","-","ko00000,ko03009,ko03021","-","-","-","NusB","GCF_000006785.2"
"20487218","1314.HKU360_01596",5.64e-84,248,"COG1302@1|root,COG1302@2|Bacteria,1V4IC@1239|Firmicutes,4HJ7T@91061|Bacilli","91061|Bacilli","S","protein conserved in bacteria","WQ51_04310","-","-","ko:K10947","-","-","-","-","ko00000,ko03000","-","-","-","Asp23","GCF_000006785.2"
"20487219","1314.HKU360_01597",3.24e-126,359,"COG0231@1|root,COG0231@2|Bacteria,1TR8P@1239|Firmicutes,4H9YX@91061|Bacilli","91061|Bacilli","J","Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase","efp","GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576","-","ko:K02356","-","-","-","-","ko00000,ko03012","-","-","-","EFP,EFP_N,Elong-fact-P_C","GCF_000006785.2"
"20487220","1314.HKU360_01598",1.03e-111,320,"COG2131@1|root,COG2131@2|Bacteria,1V8V0@1239|Firmicutes,4IQZA@91061|Bacilli","91061|Bacilli","F","ComE operon protein 2","comEB","-","3.5.4.12","ko:K01493","ko00240,ko01100,map00240,map01100","M00429","R01663","RC00074","ko00000,ko00001,ko00002,ko01000,ko02044","-","-","-","dCMP_cyt_deam_1","GCF_000006785.2"
"20487221","1314.HKU360_01599",1.17e-248,683,"COG0006@1|root,COG0006@2|Bacteria,1TQ44@1239|Firmicutes,4HAT7@91061|Bacilli","91061|Bacilli","E","Belongs to the peptidase M24B family","pepP","-","3.4.11.9,3.4.13.9","ko:K01262,ko:K01271","-","-","-","-","ko00000,ko01000,ko01002","-","-","-","Creatinase_N,Peptidase_M24","GCF_000006785.2"
"20487222","759913.SDSE_1960",0,1863,"COG0178@1|root,COG0178@2|Bacteria,1TPIJ@1239|Firmicutes,4HAW9@91061|Bacilli,1M969@119603|Streptococcus dysgalactiae group","91061|Bacilli","L","The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate","uvrA","-","-","ko:K03701","ko03420,map03420","-","-","-","ko00000,ko00001,ko03400","-","-","-","ABC_tran","GCF_000006785.2"
"20487223","1314.HKU360_01673",7.01e-217,599,"COG0598@1|root,COG0598@2|Bacteria,1TPI8@1239|Firmicutes,4HE7S@91061|Bacilli","91061|Bacilli","P","COG0598 Mg2 and Co2 transporters","corA","-","-","ko:K03284","-","-","-","-","ko00000,ko02000","1.A.35.1,1.A.35.3","-","-","CorA","GCF_000006785.2"
"20487224","1314.HKU360_01674",4.65e-149,420,"COG4858@1|root,COG4858@2|Bacteria,1VF5N@1239|Firmicutes,4HPXA@91061|Bacilli","91061|Bacilli","S","membrane-bound protein conserved in bacteria","-","-","-","-","-","-","-","-","-","-","-","-","DUF1129","GCF_000006785.2"
"20487225","1123301.KB904195_gene50",5.82e-47,150,"COG0238@1|root,COG0238@2|Bacteria,1V9XS@1239|Firmicutes,4HKCC@91061|Bacilli","91061|Bacilli","J","Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit","rpsR","GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904","-","ko:K02963","ko03010,map03010","M00178","-","-","br01610,ko00000,ko00001,ko00002,ko03011","-","-","-","Ribosomal_S18","GCF_000006785.2"
"20487226","1314.HKU360_01676",1.87e-112,323,"COG0629@1|root,COG0629@2|Bacteria,1V3WT@1239|Firmicutes,4HH8I@91061|Bacilli","91061|Bacilli","L","Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism","ssb","-","-","ko:K03111","ko03030,ko03430,ko03440,map03030,map03430,map03440","-","-","-","ko00000,ko00001,ko03029,ko03032,ko03400","-","-","-","SSB","GCF_000006785.2"
"20487227","1314.HKU360_01677",1.88e-62,191,"COG0360@1|root,COG0360@2|Bacteria,1VA18@1239|Firmicutes,4HKHD@91061|Bacilli","91061|Bacilli","J","Binds together with S18 to 16S ribosomal RNA","rpsF","GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015935,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0097159,GO:1901363,GO:1990904","-","ko:K02990","ko03010,map03010","M00178","-","-","br01610,ko00000,ko00001,ko00002,ko03011,ko03029","-","-","-","Ribosomal_S6","GCF_000006785.2"
"20487228","663952.SDD27957_09865",2.86e-44,145,"2DJ80@1|root,304Y1@2|Bacteria,1TXE9@1239|Firmicutes,4I6CI@91061|Bacilli,1MA33@119603|Streptococcus dysgalactiae group","91061|Bacilli","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20487229","1314.HKU360_01679",2.55e-293,798,"COG1194@1|root,COG1194@2|Bacteria,1TPUT@1239|Firmicutes,4H9UM@91061|Bacilli","91061|Bacilli","L","A G-specific adenine glycosylase","mutY","-","-","ko:K03575","ko03410,map03410","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","EndIII_4Fe-2S,HhH-GPD,NUDIX_4","GCF_000006785.2"
"20487230","1314.HKU360_01680",9.86e-126,359,"COG1476@1|root,COG1476@2|Bacteria,1V7I5@1239|Firmicutes,4HMM5@91061|Bacilli","91061|Bacilli","K","Helix-turn-helix XRE-family like proteins","immR_1","-","-","-","-","-","-","-","-","-","-","-","HTH_3","GCF_000006785.2"
"20487231","1314.HKU360_01681",1.12e-69,210,"COG3118@1|root,COG3118@2|Bacteria,1VA3Y@1239|Firmicutes,4HKKX@91061|Bacilli","91061|Bacilli","O","Belongs to the thioredoxin family","trxA","-","-","ko:K03671","ko04621,ko05418,map04621,map05418","-","-","-","ko00000,ko00001,ko03110","-","-","-","Thioredoxin","GCF_000006785.2"
"20487232","1314.HKU360_01682",1.25e-107,311,"COG0671@1|root,COG0671@2|Bacteria,1VB2R@1239|Firmicutes","1239|Firmicutes","I","Psort location CytoplasmicMembrane, score","-","-","3.1.3.27,3.1.3.4,3.1.3.81,3.6.1.27","ko:K01096,ko:K19302","ko00550,ko00564,ko01100,map00550,map00564,map01100","-","R02029,R05627","RC00002,RC00017","ko00000,ko00001,ko01000,ko01011","-","-","-","PAP2","GCF_000006785.2"
"20487233","1314.HKU360_01683",0,1470,"COG1193@1|root,COG1193@2|Bacteria,1TP5W@1239|Firmicutes,4H9NZ@91061|Bacilli","91061|Bacilli","L","Endonuclease that is involved in the suppression of homologous recombination and may therefore have a key role in the control of bacterial genetic diversity","mutS2","GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030983,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391","-","ko:K07456","ko03430,map03430","-","-","-","ko00000,ko00001,ko03400","-","-","-","MutS_V,Smr","GCF_000006785.2"
"20487234","1314.HKU360_01684",4.1e-118,338,"COG1286@1|root,COG1286@2|Bacteria","2|Bacteria","S","toxin biosynthetic process","cvpA","GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016020,GO:0019748,GO:0044237,GO:0044249,GO:0044464,GO:0044550,GO:0071944","-","ko:K03558","-","-","-","-","ko00000","-","-","-","Colicin_V,Trypsin_2","GCF_000006785.2"
"20487235","663952.SDD27957_09910",6.35e-57,177,"2DJ72@1|root,304WN@2|Bacteria,1TXBS@1239|Firmicutes,4I69G@91061|Bacilli,1M9QW@119603|Streptococcus dysgalactiae group","91061|Bacilli","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20487236","1314.HKU360_01686",2.72e-207,574,"COG1039@1|root,COG1039@2|Bacteria,1TQBE@1239|Firmicutes,4H9QR@91061|Bacilli","91061|Bacilli","L","Endonuclease that specifically degrades the RNA of RNA- DNA hybrids","rnhC","GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006298,GO:0006401,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0032299,GO:0032991,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1901576","3.1.26.4","ko:K03471","ko03030,map03030","-","-","-","ko00000,ko00001,ko01000,ko03032","-","-","-","DUF3378,RNase_HII","GCF_000006785.2"
"20487237","1314.HKU360_01687",1.12e-141,399,"COG0681@1|root,COG0681@2|Bacteria,1V7H9@1239|Firmicutes,4HJSP@91061|Bacilli","91061|Bacilli","U","Belongs to the peptidase S26 family","spi","-","3.4.21.89","ko:K03100","ko02024,ko03060,map02024,map03060","-","-","-","ko00000,ko00001,ko01000,ko01002","-","-","-","Peptidase_S24","GCF_000006785.2"
"20487238","1314.HKU360_01688",0,1570,"COG0507@1|root,COG0507@2|Bacteria,1TPZH@1239|Firmicutes,4HATQ@91061|Bacilli","91061|Bacilli","L","DNA-dependent ATPase and ATP-dependent 5'-3' DNA helicase. Has no activity on blunt DNA or DNA with 3'-overhangs, requires at least 10 bases of 5'-ssDNA for helicase activity","recD2","-","3.1.11.5","ko:K03581","ko03440,map03440","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","AAA_30,HHH_4,HHH_5,UvrD_C_2","GCF_000006785.2"
"20487239","759913.SDSE_1980",7.32e-84,250,"2DJ71@1|root,304WM@2|Bacteria,1TXBN@1239|Firmicutes,4I69C@91061|Bacilli,1M9PP@119603|Streptococcus dysgalactiae group","91061|Bacilli","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20487240","1314.HKU360_01690",1.02e-257,707,"COG0389@1|root,COG0389@2|Bacteria,1TP42@1239|Firmicutes,4HADJ@91061|Bacilli","91061|Bacilli","L","Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII","dinB","GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0031668,GO:0033554,GO:0050896,GO:0051716,GO:0071496","2.7.7.7","ko:K02346","-","-","-","-","ko00000,ko01000,ko03400","-","-","-","IMS,IMS_C,IMS_HHH","GCF_000006785.2"
"20487241","1314.HKU360_01691",0,1571,"COG1882@1|root,COG1882@2|Bacteria,1TPTF@1239|Firmicutes,4H9RD@91061|Bacilli","91061|Bacilli","C","formate acetyltransferase'","pflB","-","2.3.1.54","ko:K00656","ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120","-","R00212,R06987","RC00004,RC01181,RC02742,RC02833","ko00000,ko00001,ko01000","-","-","-","Gly_radical,PFL-like","GCF_000006785.2"
"20487242","1314.HKU360_01692",1.19e-232,639,"COG1680@1|root,COG1680@2|Bacteria,1TNZX@1239|Firmicutes,4IPJT@91061|Bacilli","91061|Bacilli","V","COG1680 Beta-lactamase class C and other penicillin binding proteins","-","-","-","-","-","-","-","-","-","-","-","-","Beta-lactamase","GCF_000006785.2"
"20487243","1314.HKU360_01693",5.46e-182,506,"COG0346@1|root,COG0346@2|Bacteria,1VMPM@1239|Firmicutes,4HSVM@91061|Bacilli","91061|Bacilli","E","CppA N-terminal","cppA","-","-","-","-","-","-","-","-","-","-","-","CppA_C,CppA_N","GCF_000006785.2"
"20487244","1314.HKU360_01694",1.02e-201,560,"COG0730@1|root,COG0730@2|Bacteria,1V5K2@1239|Firmicutes,4HHGQ@91061|Bacilli","91061|Bacilli","S","response to heat","XK27_00825","-","-","-","-","-","-","-","-","-","-","-","TauE","GCF_000006785.2"
